id,seat1,seat2,seat3,seat4,seat5,seat6,seat7,seat8,seat9,seat10,sid_id
1110,60,60,60,60,60,60,60,60,60,60,13018
1111,60,60,60,60,60,60,60,60,60,60,13017
1112,60,60,60,60,60,60,60,60,60,60,19451
1113,60,60,60,60,60,60,60,60,60,60,16336
1114,60,60,60,60,60,60,60,60,60,60,16506
1115,60,60,60,60,60,60,60,60,60,60,9456
1116,60,60,60,60,60,60,60,60,60,60,14216
1117,60,60,60,60,60,60,60,60,60,60,14215
1118,60,60,60,60,60,60,60,60,60,60,13186
1119,60,60,60,60,60,60,60,60,60,60,13329
1120,60,60,60,60,60,60,60,60,60,60,13330
1121,60,60,60,60,60,60,60,60,60,60,12669
1122,60,60,60,60,60,60,60,60,60,60,12670
1123,60,60,60,60,60,60,60,60,60,60,13185
1124,60,60,60,60,60,60,60,60,60,60,13308
1125,60,60,60,60,60,60,60,60,60,60,13307
1126,60,60,60,60,60,60,60,60,60,60,12937
1127,60,60,60,60,60,60,60,60,60,60,12938
1128,60,60,60,60,60,60,60,60,60,60,14043
1129,60,60,60,60,60,60,60,60,60,60,14044
1130,60,60,60,60,60,60,60,60,60,60,15715
1131,60,60,60,60,60,60,60,60,60,60,15716
1132,60,60,60,60,60,60,60,60,60,60,16532
1133,60,60,60,60,60,60,60,60,60,60,12203
1134,60,60,60,60,60,60,60,60,60,60,14606
1135,60,60,60,60,60,60,60,60,60,60,14605
1136,60,60,60,60,60,60,60,60,60,60,12050
1137,60,60,60,60,60,60,60,60,60,60,12049
1138,60,60,60,60,60,60,60,60,60,60,2397
1139,60,60,60,60,60,60,60,60,60,60,1660
1140,60,60,60,60,60,60,60,60,60,60,13024
1141,60,60,60,60,60,60,60,60,60,60,1710
1142,60,60,60,60,60,60,60,60,60,60,15619
1143,60,60,60,60,60,60,60,60,60,60,12389
1144,60,60,60,60,60,60,60,60,60,60,13510
1145,60,60,60,60,60,60,60,60,60,60,14214
1146,60,60,60,60,60,60,60,60,60,60,11111
1147,60,60,60,60,60,60,60,60,60,60,2710
1148,60,60,60,60,60,60,60,60,60,60,15632
1149,60,60,60,60,60,60,60,60,60,60,5969
1150,60,60,60,60,60,60,60,60,60,60,12517
1151,60,60,60,60,60,60,60,60,60,60,5609
1152,60,60,60,60,60,60,60,60,60,60,2502
1153,60,60,60,60,60,60,60,60,60,60,3058
1154,60,60,60,60,60,60,60,60,60,60,15606
1155,60,60,60,60,60,60,60,60,60,60,6335
1156,60,60,60,60,60,60,60,60,60,60,15646
1157,60,60,60,60,60,60,60,60,60,60,15648
1158,60,60,60,60,60,60,60,60,60,60,15617
1159,60,60,60,60,60,60,60,60,60,60,2261
1160,60,60,60,60,60,60,60,60,60,60,15640
1161,60,60,60,60,60,60,60,60,60,60,22423
1162,60,60,60,60,60,60,60,60,60,60,12510
1163,60,60,60,60,60,60,60,60,60,60,12514
1164,60,60,60,60,60,60,60,60,60,60,7250
1165,60,60,60,60,60,60,60,60,60,60,7150
1166,60,60,60,60,60,60,60,60,60,60,55615
1167,60,60,60,60,60,60,60,60,60,60,2262
1168,60,60,60,60,60,60,60,60,60,60,12516
1169,60,60,60,60,60,60,60,60,60,60,12508
1170,60,60,60,60,60,60,60,60,60,60,9455
1171,60,60,60,60,60,60,60,60,60,60,12993
1172,60,60,60,60,60,60,60,60,60,60,19453
1173,60,60,60,60,60,60,60,60,60,60,16505
1174,60,60,60,60,60,60,60,60,60,60,18502
1175,60,60,60,60,60,60,60,60,60,60,12860
1176,60,60,60,60,60,60,60,60,60,60,12859
1177,60,60,60,60,60,60,60,60,60,60,19410
1178,60,60,60,60,60,60,60,60,60,60,15057
1179,60,60,60,60,60,60,60,60,60,60,5027
1180,60,60,60,60,60,60,60,60,60,60,5035
1181,60,60,60,60,60,60,60,60,60,60,5039
1182,60,60,60,60,60,60,60,60,60,60,5049
1183,60,60,60,60,60,60,60,60,60,60,5051
1184,60,60,60,60,60,60,60,60,60,60,5037
1185,60,60,60,60,60,60,60,60,60,60,5057
1186,60,60,60,60,60,60,60,60,60,60,13508
1187,60,60,60,60,60,60,60,60,60,60,2533
1188,60,60,60,60,60,60,60,60,60,60,1078
1189,60,60,60,60,60,60,60,60,60,60,15005
1190,60,60,60,60,60,60,60,60,60,60,5610
1191,60,60,60,60,60,60,60,60,60,60,15105
1192,60,60,60,60,60,60,60,60,60,60,15104
1193,60,60,60,60,60,60,60,60,60,60,12532
1194,60,60,60,60,60,60,60,60,60,60,15020
1195,60,60,60,60,60,60,60,60,60,60,2529
1196,60,60,60,60,60,60,60,60,60,60,3132
1197,60,60,60,60,60,60,60,60,60,60,3136
1198,60,60,60,60,60,60,60,60,60,60,15050
1199,60,60,60,60,60,60,60,60,60,60,15052
1200,60,60,60,60,60,60,60,60,60,60,15018
1201,60,60,60,60,60,60,60,60,60,60,11082
1202,60,60,60,60,60,60,60,60,60,60,11080
1203,60,60,60,60,60,60,60,60,60,60,2018
1204,60,60,60,60,60,60,60,60,60,60,2016
1205,60,60,60,60,60,60,60,60,60,60,1048
1206,60,60,60,60,60,60,60,60,60,60,5031
1207,60,60,60,60,60,60,60,60,60,60,12541
1208,60,60,60,60,60,60,60,60,60,60,55149
1209,60,60,60,60,60,60,60,60,60,60,15045
1210,60,60,60,60,60,60,60,60,60,60,2528
1211,60,60,60,60,60,60,60,60,60,60,2017
1212,60,60,60,60,60,60,60,60,60,60,2015
1213,60,60,60,60,60,60,60,60,60,60,15029
1214,60,60,60,60,60,60,60,60,60,60,11038
1215,60,60,60,60,60,60,60,60,60,60,5023
1216,60,60,60,60,60,60,60,60,60,60,12589
1217,60,60,60,60,60,60,60,60,60,60,15022
1218,60,60,60,60,60,60,60,60,60,60,15023
1219,60,60,60,60,60,60,60,60,60,60,12591
1220,60,60,60,60,60,60,60,60,60,60,15015
1221,60,60,60,60,60,60,60,60,60,60,19309
1222,60,60,60,60,60,60,60,60,60,60,22118
1223,60,60,60,60,60,60,60,60,60,60,57306
1224,60,60,60,60,60,60,60,60,60,60,12705
1225,60,60,60,60,60,60,60,60,60,60,7229
1226,60,60,60,60,60,60,60,60,60,60,12780
1227,60,60,60,60,60,60,60,60,60,60,12779
1228,60,60,60,60,60,60,60,60,60,60,12449
1229,60,60,60,60,60,60,60,60,60,60,12450
1230,60,60,60,60,60,60,60,60,60,60,11056
1231,60,60,60,60,60,60,60,60,60,60,11055
1232,60,60,60,60,60,60,60,60,60,60,12728
1233,60,60,60,60,60,60,60,60,60,60,12727
1234,60,60,60,60,60,60,60,60,60,60,17201
1235,60,60,60,60,60,60,60,60,60,60,17202
1236,60,60,60,60,60,60,60,60,60,60,12903
1237,60,60,60,60,60,60,60,60,60,60,12904
1238,60,60,60,60,60,60,60,60,60,60,16535
1239,60,60,60,60,60,60,60,60,60,60,16536
1240,60,60,60,60,60,60,60,60,60,60,12419
1241,60,60,60,60,60,60,60,60,60,60,12420
1242,60,60,60,60,60,60,60,60,60,60,15232
1243,60,60,60,60,60,60,60,60,60,60,15118
1244,60,60,60,60,60,60,60,60,60,60,12406
1245,60,60,60,60,60,60,60,60,60,60,12410
1246,60,60,60,60,60,60,60,60,60,60,12409
1247,60,60,60,60,60,60,60,60,60,60,12405
1248,60,60,60,60,60,60,60,60,60,60,12556
1249,60,60,60,60,60,60,60,60,60,60,12555
1250,60,60,60,60,60,60,60,60,60,60,15046
1251,60,60,60,60,60,60,60,60,60,60,15017
1252,60,60,60,60,60,60,60,60,60,60,12592
1253,60,60,60,60,60,60,60,60,60,60,12590
1254,60,60,60,60,60,60,60,60,60,60,19409
1255,60,60,60,60,60,60,60,60,60,60,23154
1256,60,60,60,60,60,60,60,60,60,60,13154
1257,60,60,60,60,60,60,60,60,60,60,13153
1258,60,60,60,60,60,60,60,60,60,60,12738
1259,60,60,60,60,60,60,60,60,60,60,12737
1260,60,60,60,60,60,60,60,60,60,60,1221
1261,60,60,60,60,60,60,60,60,60,60,12615
1262,60,60,60,60,60,60,60,60,60,60,53520
1263,60,60,60,60,60,60,60,60,60,60,57478
1264,60,60,60,60,60,60,60,60,60,60,19011
1265,60,60,60,60,60,60,60,60,60,60,19012
1266,60,60,60,60,60,60,60,60,60,60,12901
1267,60,60,60,60,60,60,60,60,60,60,12902
1268,60,60,60,60,60,60,60,60,60,60,19110
1269,60,60,60,60,60,60,60,60,60,60,19033
1270,60,60,60,60,60,60,60,60,60,60,19109
1271,60,60,60,60,60,60,60,60,60,60,19034
1272,60,60,60,60,60,60,60,60,60,60,12917
1273,60,60,60,60,60,60,60,60,60,60,12918
1274,60,60,60,60,60,60,60,60,60,60,12659
1275,60,60,60,60,60,60,60,60,60,60,12660
1276,60,60,60,60,60,60,60,60,60,60,16342
1277,60,60,60,60,60,60,60,60,60,60,16128
1278,60,60,60,60,60,60,60,60,60,60,12515
1279,60,60,60,60,60,60,60,60,60,60,12509
1280,60,60,60,60,60,60,60,60,60,60,12507
1281,60,60,60,60,60,60,60,60,60,60,6336
1282,60,60,60,60,60,60,60,60,60,60,15647
1283,60,60,60,60,60,60,60,60,60,60,15645
1284,60,60,60,60,60,60,60,60,60,60,15629
1285,60,60,60,60,60,60,60,60,60,60,15635
1286,60,60,60,60,60,60,60,60,60,60,15630
1287,60,60,60,60,60,60,60,60,60,60,11124
1288,60,60,60,60,60,60,60,60,60,60,11126
1289,60,60,60,60,60,60,60,60,60,60,12197
1290,60,60,60,60,60,60,60,60,60,60,1016
1291,60,60,60,60,60,60,60,60,60,60,11102
1292,60,60,60,60,60,60,60,60,60,60,11112
1293,60,60,60,60,60,60,60,60,60,60,11032
1294,60,60,60,60,60,60,60,60,60,60,22131
1295,60,60,60,60,60,60,60,60,60,60,11031
1296,60,60,60,60,60,60,60,60,60,60,22132
1297,60,60,60,60,60,60,60,60,60,60,12153
1298,60,60,60,60,60,60,60,60,60,60,12755
1299,60,60,60,60,60,60,60,60,60,60,22613
1300,60,60,60,60,60,60,60,60,60,60,59812
1301,60,60,60,60,60,60,60,60,60,60,59811
1302,60,60,60,60,60,60,60,60,60,60,16592
1303,60,60,60,60,60,60,60,60,60,60,16591
1304,60,60,60,60,60,60,60,60,60,60,22939
1305,60,60,60,60,60,60,60,60,60,60,9535
1306,60,60,60,60,60,60,60,60,60,60,19577
1307,60,60,60,60,60,60,60,60,60,60,29059
1308,60,60,60,60,60,60,60,60,60,60,12475
1309,60,60,60,60,60,60,60,60,60,60,22908
1310,60,60,60,60,60,60,60,60,60,60,19578
1311,60,60,60,60,60,60,60,60,60,60,12998
1312,60,60,60,60,60,60,60,60,60,60,22917
1313,60,60,60,60,60,60,60,60,60,60,19031
1314,60,60,60,60,60,60,60,60,60,60,19105
1315,60,60,60,60,60,60,60,60,60,60,14523
1316,60,60,60,60,60,60,60,60,60,60,17416
1317,60,60,60,60,60,60,60,60,60,60,17415
1318,60,60,60,60,60,60,60,60,60,60,13164
1319,60,60,60,60,60,60,60,60,60,60,13163
1320,60,60,60,60,60,60,60,60,60,60,12811
1321,60,60,60,60,60,60,60,60,60,60,13113
1322,60,60,60,60,60,60,60,60,60,60,13114
1323,60,60,60,60,60,60,60,60,60,60,1653
1324,60,60,60,60,60,60,60,60,60,60,59394
1325,60,60,60,60,60,60,60,60,60,60,22184
1326,60,60,60,60,60,60,60,60,60,60,1659
1327,60,60,60,60,60,60,60,60,60,60,12062
1328,60,60,60,60,60,60,60,60,60,60,1267
1329,60,60,60,60,60,60,60,60,60,60,1402
1330,60,60,60,60,60,60,60,60,60,60,12154
1331,60,60,60,60,60,60,60,60,60,60,1658
1332,60,60,60,60,60,60,60,60,60,60,1652
1333,60,60,60,60,60,60,60,60,60,60,2185
1334,60,60,60,60,60,60,60,60,60,60,2189
1335,60,60,60,60,60,60,60,60,60,60,2191
1336,60,60,60,60,60,60,60,60,60,60,12364
1337,60,60,60,60,60,60,60,60,60,60,14609
1338,60,60,60,60,60,60,60,60,60,60,14610
1339,60,60,60,60,60,60,60,60,60,60,14553
1340,60,60,60,60,60,60,60,60,60,60,14554
1341,60,60,60,60,60,60,60,60,60,60,14096
1342,60,60,60,60,60,60,60,60,60,60,52456
1343,60,60,60,60,60,60,60,60,60,60,52455
1344,60,60,60,60,60,60,60,60,60,60,14095
1345,60,60,60,60,60,60,60,60,60,60,12331
1346,60,60,60,60,60,60,60,60,60,60,12332
1347,60,60,60,60,60,60,60,60,60,60,16317
1348,60,60,60,60,60,60,60,60,60,60,16318
1349,60,60,60,60,60,60,60,60,60,60,18448
1350,60,60,60,60,60,60,60,60,60,60,18447
1351,60,60,60,60,60,60,60,60,60,60,18508
1352,60,60,60,60,60,60,60,60,60,60,12443
1353,60,60,60,60,60,60,60,60,60,60,22614
1354,60,60,60,60,60,60,60,60,60,60,22982
1355,60,60,60,60,60,60,60,60,60,60,4751
1356,60,60,60,60,60,60,60,60,60,60,13052
1357,60,60,60,60,60,60,60,60,60,60,13051
1358,60,60,60,60,60,60,60,60,60,60,56909
1359,60,60,60,60,60,60,60,60,60,60,12261
1360,60,60,60,60,60,60,60,60,60,60,12221
1361,60,60,60,60,60,60,60,60,60,60,22832
1362,60,60,60,60,60,60,60,60,60,60,12572
1363,60,60,60,60,60,60,60,60,60,60,12664
1364,60,60,60,60,60,60,60,60,60,60,12833
1365,60,60,60,60,60,60,60,60,60,60,12809
1366,60,60,60,60,60,60,60,60,60,60,12840
1367,60,60,60,60,60,60,60,60,60,60,12869
1368,60,60,60,60,60,60,60,60,60,60,16578
1369,60,60,60,60,60,60,60,60,60,60,54601
1370,60,60,60,60,60,60,60,60,60,60,2916
1371,60,60,60,60,60,60,60,60,60,60,22916
1372,60,60,60,60,60,60,60,60,60,60,54834
1373,60,60,60,60,60,60,60,60,60,60,14012
1374,60,60,60,60,60,60,60,60,60,60,4414
1375,60,60,60,60,60,60,60,60,60,60,2084
1376,60,60,60,60,60,60,60,60,60,60,1088
1377,60,60,60,60,60,60,60,60,60,60,8894
1378,60,60,60,60,60,60,60,60,60,60,12812
1379,60,60,60,60,60,60,60,60,60,60,8612
1380,60,60,60,60,60,60,60,60,60,60,18626
1381,60,60,60,60,60,60,60,60,60,60,22846
1382,60,60,60,60,60,60,60,60,60,60,18624
1383,60,60,60,60,60,60,60,60,60,60,18616
1384,60,60,60,60,60,60,60,60,60,60,18637
1385,60,60,60,60,60,60,60,60,60,60,12835
1386,60,60,60,60,60,60,60,60,60,60,8635
1387,60,60,60,60,60,60,60,60,60,60,8637
1388,60,60,60,60,60,60,60,60,60,60,2686
1389,60,60,60,60,60,60,60,60,60,60,12778
1390,60,60,60,60,60,60,60,60,60,60,1494
1391,60,60,60,60,60,60,60,60,60,60,56501
1392,60,60,60,60,60,60,60,60,60,60,17224
1393,60,60,60,60,60,60,60,60,60,60,17223
1394,60,60,60,60,60,60,60,60,60,60,12701
1395,60,60,60,60,60,60,60,60,60,60,12702
1396,60,60,60,60,60,60,60,60,60,60,12157
1397,60,60,60,60,60,60,60,60,60,60,12158
1398,60,60,60,60,60,60,60,60,60,60,19032
1399,60,60,60,60,60,60,60,60,60,60,19106
1400,60,60,60,60,60,60,60,60,60,60,19610
1401,60,60,60,60,60,60,60,60,60,60,9639
1402,60,60,60,60,60,60,60,60,60,60,14116
1403,60,60,60,60,60,60,60,60,60,60,12053
1404,60,60,60,60,60,60,60,60,60,60,22918
1405,60,60,60,60,60,60,60,60,60,60,4736
1406,60,60,60,60,60,60,60,60,60,60,12912
1407,60,60,60,60,60,60,60,60,60,60,24887
1408,60,60,60,60,60,60,60,60,60,60,12370
1409,60,60,60,60,60,60,60,60,60,60,3116
1410,60,60,60,60,60,60,60,60,60,60,12172
1411,60,60,60,60,60,60,60,60,60,60,3015
1412,60,60,60,60,60,60,60,60,60,60,15033
1413,60,60,60,60,60,60,60,60,60,60,12063
1414,60,60,60,60,60,60,60,60,60,60,12834
1415,60,60,60,60,60,60,60,60,60,60,3001
1416,60,60,60,60,60,60,60,60,60,60,58013
1417,60,60,60,60,60,60,60,60,60,60,13063
1418,60,60,60,60,60,60,60,60,60,60,13025
1419,60,60,60,60,60,60,60,60,60,60,58011
1420,60,60,60,60,60,60,60,60,60,60,12262
1421,60,60,60,60,60,60,60,60,60,60,12870
1422,60,60,60,60,60,60,60,60,60,60,15235
1423,60,60,60,60,60,60,60,60,60,60,53041
1424,60,60,60,60,60,60,60,60,60,60,12847
1425,60,60,60,60,60,60,60,60,60,60,2249
1426,60,60,60,60,60,60,60,60,60,60,12385
1427,60,60,60,60,60,60,60,60,60,60,12311
1428,60,60,60,60,60,60,60,60,60,60,12274
1429,60,60,60,60,60,60,60,60,60,60,13023
1430,60,60,60,60,60,60,60,60,60,60,3057
1431,60,60,60,60,60,60,60,60,60,60,3067
1432,60,60,60,60,60,60,60,60,60,60,18615
1433,60,60,60,60,60,60,60,60,60,60,3003
1434,60,60,60,60,60,60,60,60,60,60,13071
1435,60,60,60,60,60,60,60,60,60,60,12371
1436,60,60,60,60,60,60,60,60,60,60,12307
1437,60,60,60,60,60,60,60,60,60,60,4824
1438,60,60,60,60,60,60,60,60,60,60,15711
1439,60,60,60,60,60,60,60,60,60,60,18005
1440,60,60,60,60,60,60,60,60,60,60,12353
1441,60,60,60,60,60,60,60,60,60,60,2242
1442,60,60,60,60,60,60,60,60,60,60,3061
1443,60,60,60,60,60,60,60,60,60,60,2870
1444,60,60,60,60,60,60,60,60,60,60,12839
1445,60,60,60,60,60,60,60,60,60,60,2841
1446,60,60,60,60,60,60,60,60,60,60,53049
1447,60,60,60,60,60,60,60,60,60,60,53003
1448,60,60,60,60,60,60,60,60,60,60,13011
1449,60,60,60,60,60,60,60,60,60,60,3465
1450,60,60,60,60,60,60,60,60,60,60,12810
1451,60,60,60,60,60,60,60,60,60,60,12321
1452,60,60,60,60,60,60,60,60,60,60,22817
1453,60,60,60,60,60,60,60,60,60,60,12323
1454,60,60,60,60,60,60,60,60,60,60,12249
1455,60,60,60,60,60,60,60,60,60,60,22309
1456,60,60,60,60,60,60,60,60,60,60,3063
1457,60,60,60,60,60,60,60,60,60,60,12906
1458,60,60,60,60,60,60,60,60,60,60,12867
1459,60,60,60,60,60,60,60,60,60,60,2241
1460,60,60,60,60,60,60,60,60,60,60,12827
1461,60,60,60,60,60,60,60,60,60,60,12222
1462,60,60,60,60,60,60,60,60,60,60,12837
1463,60,60,60,60,60,60,60,60,60,60,12895
1464,60,60,60,60,60,60,60,60,60,60,12887
1465,60,60,60,60,60,60,60,60,60,60,12881
1466,60,60,60,60,60,60,60,60,60,60,18627
1467,60,60,60,60,60,60,60,60,60,60,22891
1468,60,60,60,60,60,60,60,60,60,60,18617
1469,60,60,60,60,60,60,60,60,60,60,13043
1470,60,60,60,60,60,60,60,60,60,60,3029
1471,60,60,60,60,60,60,60,60,60,60,3043
1472,60,60,60,60,60,60,60,60,60,60,3543
1473,60,60,60,60,60,60,60,60,60,60,22803
1474,60,60,60,60,60,60,60,60,60,60,22894
1475,60,60,60,60,60,60,60,60,60,60,22831
1476,60,60,60,60,60,60,60,60,60,60,13053
1477,60,60,60,60,60,60,60,60,60,60,12663
1478,60,60,60,60,60,60,60,60,60,60,22863
1479,60,60,60,60,60,60,60,60,60,60,12245
1480,60,60,60,60,60,60,60,60,60,60,12863
1481,60,60,60,60,60,60,60,60,60,60,2863
1482,60,60,60,60,60,60,60,60,60,60,7091
1483,60,60,60,60,60,60,60,60,60,60,7028
1484,60,60,60,60,60,60,60,60,60,60,17020
1485,60,60,60,60,60,60,60,60,60,60,12720
1486,60,60,60,60,60,60,60,60,60,60,57130
1487,60,60,60,60,60,60,60,60,60,60,7011
1488,60,60,60,60,60,60,60,60,60,60,7001
1489,60,60,60,60,60,60,60,60,60,60,7125
1490,60,60,60,60,60,60,60,60,60,60,17003
1491,60,60,60,60,60,60,60,60,60,60,11303
1492,60,60,60,60,60,60,60,60,60,60,1032
1493,60,60,60,60,60,60,60,60,60,60,7003
1494,60,60,60,60,60,60,60,60,60,60,6306
1495,60,60,60,60,60,60,60,60,60,60,57563
1496,60,60,60,60,60,60,60,60,60,60,17014
1497,60,60,60,60,60,60,60,60,60,60,7115
1498,60,60,60,60,60,60,60,60,60,60,7109
1499,60,60,60,60,60,60,60,60,60,60,7166
1500,60,60,60,60,60,60,60,60,60,60,7429
1501,60,60,60,60,60,60,60,60,60,60,17005
1502,60,60,60,60,60,60,60,60,60,60,7128
1503,60,60,60,60,60,60,60,60,60,60,7110
1504,60,60,60,60,60,60,60,60,60,60,7106
1505,60,60,60,60,60,60,60,60,60,60,7108
1506,60,60,60,60,60,60,60,60,60,60,12603
1507,60,60,60,60,60,60,60,60,60,60,17031
1508,60,60,60,60,60,60,60,60,60,60,7165
1509,60,60,60,60,60,60,60,60,60,60,57550
1510,60,60,60,60,60,60,60,60,60,60,22941
1511,60,60,60,60,60,60,60,60,60,60,19325
1512,60,60,60,60,60,60,60,60,60,60,14317
1513,60,60,60,60,60,60,60,60,60,60,22183
1514,60,60,60,60,60,60,60,60,60,60,22185
1515,60,60,60,60,60,60,60,60,60,60,11125
1516,60,60,60,60,60,60,60,60,60,60,22944
1517,60,60,60,60,60,60,60,60,60,60,19312
1518,60,60,60,60,60,60,60,60,60,60,59307
1519,60,60,60,60,60,60,60,60,60,60,9311
1520,60,60,60,60,60,60,60,60,60,60,14319
1521,60,60,60,60,60,60,60,60,60,60,9302
1522,60,60,60,60,60,60,60,60,60,60,19801
1523,60,60,60,60,60,60,60,60,60,60,11701
1524,60,60,60,60,60,60,60,60,60,60,19324
1525,60,60,60,60,60,60,60,60,60,60,9307
1526,60,60,60,60,60,60,60,60,60,60,11471
1527,60,60,60,60,60,60,60,60,60,60,9728
1528,60,60,60,60,60,60,60,60,60,60,12923
1529,60,60,60,60,60,60,60,60,60,60,19313
1530,60,60,60,60,60,60,60,60,60,60,9305
1531,60,60,60,60,60,60,60,60,60,60,19321
1532,60,60,60,60,60,60,60,60,60,60,9309
1533,60,60,60,60,60,60,60,60,60,60,21125
1534,60,60,60,60,60,60,60,60,60,60,12227
1535,60,60,60,60,60,60,60,60,60,60,19314
1536,60,60,60,60,60,60,60,60,60,60,19310
1537,60,60,60,60,60,60,60,60,60,60,22105
1538,60,60,60,60,60,60,60,60,60,60,22106
1539,60,60,60,60,60,60,60,60,60,60,18411
1540,60,60,60,60,60,60,60,60,60,60,18412
1541,60,60,60,60,60,60,60,60,60,60,15603
1542,60,60,60,60,60,60,60,60,60,60,15720
1543,60,60,60,60,60,60,60,60,60,60,15719
1544,60,60,60,60,60,60,60,60,60,60,13401
1545,60,60,60,60,60,60,60,60,60,60,12383
1546,60,60,60,60,60,60,60,60,60,60,12384
1547,60,60,60,60,60,60,60,60,60,60,12416
1548,60,60,60,60,60,60,60,60,60,60,13402
1549,60,60,60,60,60,60,60,60,60,60,15604
1550,60,60,60,60,60,60,60,60,60,60,12128
1551,60,60,60,60,60,60,60,60,60,60,12725
1552,60,60,60,60,60,60,60,60,60,60,12127
1553,60,60,60,60,60,60,60,60,60,60,12726
1554,60,60,60,60,60,60,60,60,60,60,14316
1555,60,60,60,60,60,60,60,60,60,60,19412
1556,60,60,60,60,60,60,60,60,60,60,12481
1557,60,60,60,60,60,60,60,60,60,60,14211
1558,60,60,60,60,60,60,60,60,60,60,22610
1559,60,60,60,60,60,60,60,60,60,60,22609
1560,60,60,60,60,60,60,60,60,60,60,13504
1561,60,60,60,60,60,60,60,60,60,60,14212
1562,60,60,60,60,60,60,60,60,60,60,12412
1563,60,60,60,60,60,60,60,60,60,60,12411
1564,60,60,60,60,60,60,60,60,60,60,13235
1565,60,60,60,60,60,60,60,60,60,60,13236
1566,60,60,60,60,60,60,60,60,60,60,15616
1567,60,60,60,60,60,60,60,60,60,60,15615
1568,60,60,60,60,60,60,60,60,60,60,15713
1569,60,60,60,60,60,60,60,60,60,60,12466
1570,60,60,60,60,60,60,60,60,60,60,19802
1571,60,60,60,60,60,60,60,60,60,60,12482
1572,60,60,60,60,60,60,60,60,60,60,14315
1573,60,60,60,60,60,60,60,60,60,60,15471
1574,60,60,60,60,60,60,60,60,60,60,15470
1575,60,60,60,60,60,60,60,60,60,60,11452
1576,60,60,60,60,60,60,60,60,60,60,15469
1577,60,60,60,60,60,60,60,60,60,60,15472
1578,60,60,60,60,60,60,60,60,60,60,19323
1579,60,60,60,60,60,60,60,60,60,60,11451
1580,60,60,60,60,60,60,60,60,60,60,15714
1581,60,60,60,60,60,60,60,60,60,60,13465
1582,60,60,60,60,60,60,60,60,60,60,13466
1583,60,60,60,60,60,60,60,60,60,60,12530
1584,60,60,60,60,60,60,60,60,60,60,13225
1585,60,60,60,60,60,60,60,60,60,60,13226
1586,60,60,60,60,60,60,60,60,60,60,12529
1587,60,60,60,60,60,60,60,60,60,60,22187
1588,60,60,60,60,60,60,60,60,60,60,22188
1589,60,60,60,60,60,60,60,60,60,60,18695
1590,60,60,60,60,60,60,60,60,60,60,12871
1591,60,60,60,60,60,60,60,60,60,60,12872
1592,60,60,60,60,60,60,60,60,60,60,58112
1593,60,60,60,60,60,60,60,60,60,60,1705
1594,60,60,60,60,60,60,60,60,60,60,19771
1595,60,60,60,60,60,60,60,60,60,60,12239
1596,60,60,60,60,60,60,60,60,60,60,12967
1597,60,60,60,60,60,60,60,60,60,60,12975
1598,60,60,60,60,60,60,60,60,60,60,19573
1599,60,60,60,60,60,60,60,60,60,60,12973
1600,60,60,60,60,60,60,60,60,60,60,54805
1601,60,60,60,60,60,60,60,60,60,60,9043
1602,60,60,60,60,60,60,60,60,60,60,9047
1603,60,60,60,60,60,60,60,60,60,60,9025
1604,60,60,60,60,60,60,60,60,60,60,12979
1605,60,60,60,60,60,60,60,60,60,60,18103
1606,60,60,60,60,60,60,60,60,60,60,12380
1607,60,60,60,60,60,60,60,60,60,60,18104
1608,60,60,60,60,60,60,60,60,60,60,12379
1609,60,60,60,60,60,60,60,60,60,60,12477
1610,60,60,60,60,60,60,60,60,60,60,12414
1611,60,60,60,60,60,60,60,60,60,60,12207
1612,60,60,60,60,60,60,60,60,60,60,15654
1613,60,60,60,60,60,60,60,60,60,60,12588
1614,60,60,60,60,60,60,60,60,60,60,24033
1615,60,60,60,60,60,60,60,60,60,60,14033
1616,60,60,60,60,60,60,60,60,60,60,24034
1617,60,60,60,60,60,60,60,60,60,60,14034
1618,60,60,60,60,60,60,60,60,60,60,12425
1619,60,60,60,60,60,60,60,60,60,60,12426
1620,60,60,60,60,60,60,60,60,60,60,13151
1621,60,60,60,60,60,60,60,60,60,60,11449
1622,60,60,60,60,60,60,60,60,60,60,19059
1623,60,60,60,60,60,60,60,60,60,60,12078
1624,60,60,60,60,60,60,60,60,60,60,12081
1625,60,60,60,60,60,60,60,60,60,60,12076
1626,60,60,60,60,60,60,60,60,60,60,12077
1627,60,60,60,60,60,60,60,60,60,60,12075
1628,60,60,60,60,60,60,60,60,60,60,12082
1629,60,60,60,60,60,60,60,60,60,60,12051
1630,60,60,60,60,60,60,60,60,60,60,12052
1631,60,60,60,60,60,60,60,60,60,60,12084
1632,60,60,60,60,60,60,60,60,60,60,12068
1633,60,60,60,60,60,60,60,60,60,60,12080
1634,60,60,60,60,60,60,60,60,60,60,12067
1635,60,60,60,60,60,60,60,60,60,60,12071
1636,60,60,60,60,60,60,60,60,60,60,12083
1637,60,60,60,60,60,60,60,60,60,60,13419
1638,60,60,60,60,60,60,60,60,60,60,13205
1639,60,60,60,60,60,60,60,60,60,60,13206
1640,60,60,60,60,60,60,60,60,60,60,19107
1641,60,60,60,60,60,60,60,60,60,60,12806
1642,60,60,60,60,60,60,60,60,60,60,19108
1643,60,60,60,60,60,60,60,60,60,60,12805
1644,60,60,60,60,60,60,60,60,60,60,13420
1645,60,60,60,60,60,60,60,60,60,60,12070
